index,filename,quality,width,height,psnr_db,ssim,bpp,compression_ratio,jpeg_q_match,jpeg_bpp,jpeg_psnr,jpeg_ssim,jpeg_opt_q,jpeg_opt_bpp,jpeg_opt_psnr,jpeg_opt_ssim,original_kb,compressed_kb,time_sec
766,0766.png,90,256,256,27.947,0.96337,4.7537,5.0487,89,4.8159,28.4907,0.966509,89,4.667,28.4907,0.966509,192.0,38.03,0.29
767,0767.png,10,256,256,29.0436,0.719019,0.1348,178.1071,1,0.2078,25.0954,0.510205,7,0.1277,27.9661,0.652353,192.0,1.08,0.141
767,0767.png,25,256,256,33.3007,0.868137,0.3725,64.43,14,0.3721,30.5867,0.78958,21,0.3662,32.6649,0.851269,192.0,2.98,0.153
767,0767.png,50,256,256,35.9128,0.925451,0.6615,36.2787,35,0.6613,34.6346,0.901693,44,0.663,35.4875,0.918361,192.0,5.29,0.162
767,0767.png,75,256,256,38.2376,0.954808,1.0524,22.8057,68,1.0474,37.4899,0.947058,72,1.0541,37.9379,0.95205,192.0,8.42,0.175
767,0767.png,90,256,256,41.3546,0.976588,1.8181,13.2004,88,1.7899,40.7352,0.973164,89,1.7968,40.9868,0.974559,192.0,14.55,0.201
768,0768.png,10,256,256,30.9338,0.807536,0.1058,226.8336,1,0.2142,23.3882,0.51883,4,0.1058,24.7593,0.624752,192.0,0.85,0.141
768,0768.png,25,256,256,35.3465,0.89933,0.236,101.6916,7,0.2384,29.4927,0.777229,19,0.2332,34.1773,0.878777,192.0,1.89,0.146
768,0768.png,50,256,256,38.0691,0.938337,0.4059,59.1213,30,0.4058,36.2693,0.915199,41,0.4031,37.5592,0.932294,192.0,3.25,0.154
768,0768.png,75,256,256,40.3256,0.959788,0.6547,36.6558,65,0.6541,39.4028,0.951939,70,0.6514,39.8985,0.956267,192.0,5.24,0.161
768,0768.png,90,256,256,42.7571,0.975228,1.2062,19.8971,88,1.2052,42.3107,0.972168,89,1.2104,42.5015,0.973112,192.0,9.65,0.181
769,0769.png,10,256,256,21.4573,0.631091,0.4813,49.8689,7,0.4918,20.8097,0.555287,9,0.4827,21.3598,0.616869,192.0,3.85,0.164
769,0769.png,25,256,256,23.9279,0.795403,1.0474,22.913,20,1.0459,23.3497,0.764653,23,1.0464,23.7872,0.786935,192.0,8.38,0.177
769,0769.png,50,256,256,26.7795,0.894773,1.7128,14.0122,43,1.7089,26.1691,0.879097,47,1.7173,26.6206,0.89108,192.0,13.7,0.203
769,0769.png,75,256,256,30.8405,0.955303,2.5147,9.5438,71,2.498,30.015,0.946946,73,2.5092,30.4163,0.951176,192.0,20.12,0.227
769,0769.png,90,256,256,37.0729,0.987544,3.8135,6.2934,89,3.8661,36.339,0.985523,89,3.7616,36.339,0.985523,192.0,30.51,0.275
770,0770.png,10,256,256,20.3134,0.768992,0.6328,37.9241,7,0.6429,19.5022,0.73074,9,0.6428,20.1491,0.761755,192.0,5.06,0.167
770,0770.png,25,256,256,22.8342,0.858798,1.2341,19.4476,21,1.2445,22.5299,0.850083,23,1.2483,22.7833,0.857277,192.0,9.87,0.185
770,0770.png,50,256,256,24.7504,0.903997,1.9177,12.5148,44,1.9222,24.6753,0.902794,46,1.9177,24.8086,0.905442,192.0,15.34,0.204
770,0770.png,75,256,256,26.8085,0.938488,2.8165,8.5211,72,2.8268,26.9168,0.93898,73,2.8264,27.036,0.940493,192.0,22.53,0.231
770,0770.png,90,256,256,29.5522,0.96561,4.4432,5.4015,88,4.3842,29.6808,0.96694,89,4.3707,29.93,0.968799,192.0,35.55,0.279
771,0771.png,10,256,256,26.2434,0.689503,0.2078,115.4819,1,0.2269,21.5741,0.529068,8,0.2114,25.777,0.666038,192.0,1.66,0.147
771,0771.png,25,256,256,28.8816,0.793319,0.4751,50.5192,17,0.4761,28.1437,0.763825,22,0.4792,28.8316,0.789394,192.0,3.8,0.159
771,0771.png,50,256,256,30.4122,0.84714,0.8228,29.1692,40,0.8214,30.2492,0.838805,44,0.8193,30.5457,0.847084,192.0,6.58,0.173
771,0771.png,75,256,256,31.9048,0.887324,1.3252,18.1107,70,1.3173,32.1142,0.886489,72,1.3174,32.2965,0.890396,192.0,10.6,0.192
771,0771.png,90,256,256,34.096,0.93091,2.3658,10.1447,89,2.3831,34.8749,0.93494,89,2.3301,34.8749,0.93494,192.0,18.93,0.22
772,0772.png,10,256,256,20.5587,0.7348,0.6368,37.6869,7,0.637,19.6439,0.681758,9,0.6375,20.4643,0.724201,192.0,5.09,0.171
772,0772.png,25,256,256,23.1359,0.846387,1.2869,18.6495,21,1.2834,22.7857,0.832942,23,1.2843,23.0596,0.843462,192.0,10.3,0.187
772,0772.png,50,256,256,25.5294,0.908072,2.0159,11.9054,44,2.0123,25.2316,0.902391,47,2.0193,25.4729,0.907669,192.0,16.13,0.205
772,0772.png,75,256,256,28.4031,0.950267,2.9955,8.0119,72,2.9912,28.169,0.949011,73,2.9924,28.34,0.951006,192.0,23.96,0.244
772,0772.png,90,256,256,32.6944,0.980913,4.6502,5.1611,88,4.5836,32.555,0.980571,89,4.5707,32.9966,0.982337,192.0,37.2,0.289
773,0773.png,10,256,256,25.5592,0.77583,0.3766,63.7277,6,0.3865,23.5191,0.695241,8,0.3599,24.8334,0.747501,192.0,3.01,0.156
773,0773.png,25,256,256,29.1682,0.878751,0.7538,31.8394,19,0.7446,28.4391,0.860893,22,0.7499,29.0103,0.87478,192.0,6.03,0.167
773,0773.png,50,256,256,31.6232,0.922095,1.1683,20.5434,42,1.1704,31.4421,0.920034,45,1.1654,31.6959,0.924158,192.0,9.35,0.184
